danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,num_artists,track_name,genero,artist_name
0.28,0.924,4,-5.015,0,0.0732,3.72e-05,2.15e-05,0.511,0.522,173.746,3XJ3O9cXdg3FuSPPYn2txi,spotify:track:3XJ3O9cXdg3FuSPPYn2txi,218093,4,1,Almafuerte,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.65,0.381,11,-7.952,0,0.0259,0.771,0.0,0.0929,0.189,79.984,70A1tes9HS1jeZ6ZMdFdbC,spotify:track:70A1tes9HS1jeZ6ZMdFdbC,248560,4,1,Mi credo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.556,0.896,7,-3.679,1,0.0326,0.00176,0.0,0.153,0.432,129.292,6l3Ff4NbNkGdECrAQh9Se4,spotify:track:6l3Ff4NbNkGdECrAQh9Se4,222640,4,1,Sirva Otra Vuelta Pulpero,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.219,0.954,4,-3.667,0,0.0856,0.000867,8.98e-05,0.754,0.32,104.587,5x0recmseZMZYQzEogQfvd,spotify:track:5x0recmseZMZYQzEogQfvd,211293,4,1,Pensando en Llegar - En Vivo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.643,0.498,7,-11.062,1,0.144,0.448,0.0,0.11,0.363,91.909,3YP08GXu1jy8JKZn7nYZ1J,spotify:track:3YP08GXu1jy8JKZn7nYZ1J,201960,4,1,Desde El Oeste,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.477,0.817,5,-4.206,1,0.0297,0.00498,6.09e-05,0.428,0.501,88.017,1VXTiu0xdHkQvx8t6CLXih,spotify:track:1VXTiu0xdHkQvx8t6CLXih,233587,4,1,Glifosateando,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.32,0.675,7,-5.079,1,0.0311,0.0806,0.0,0.191,0.319,167.682,7G17t7MKSuvlU7WsMT83YN,spotify:track:7G17t7MKSuvlU7WsMT83YN,228053,3,1,Por Ser Yo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.244,0.955,9,-3.111,1,0.131,0.000932,0.0,0.139,0.461,161.825,7yX75Jr6LNX6JVtIs2WCQF,spotify:track:7yX75Jr6LNX6JVtIs2WCQF,232453,4,1,Patria al Hombro,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.401,0.977,9,-2.953,1,0.144,0.00839,1.07e-06,0.555,0.351,73.666,66XlDN3wIQgfJnY9fzoVBh,spotify:track:66XlDN3wIQgfJnY9fzoVBh,160533,4,1,Aguante Bonavena,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.417,0.951,2,-3.739,1,0.0601,0.00548,0.0,0.15,0.529,174.074,3ghtkEojnwX61PRuFvTMCh,spotify:track:3ghtkEojnwX61PRuFvTMCh,248973,4,1,"Muere monstruo, muere","['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.197,0.903,4,-4.858,1,0.0472,0.00301,0.18,0.839,0.549,98.257,2eBi0bRnXyVEtAvPMT6VLT,spotify:track:2eBi0bRnXyVEtAvPMT6VLT,250465,4,1,El Amasijo de un Gran Sueño - En Vivo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.415,0.581,4,-4.536,1,0.0288,0.0155,3.13e-06,0.12,0.416,129.033,0V3NMs3ueAj73HwJsIu2sG,spotify:track:0V3NMs3ueAj73HwJsIu2sG,234973,4,1,Ruta 76,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.298,0.906,7,-4.876,1,0.0651,0.00557,0.0,0.238,0.395,129.897,0ArCOqIQ5rNIEg2YZYMUou,spotify:track:0ArCOqIQ5rNIEg2YZYMUou,231720,4,1,Orgullo Argentino,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.268,0.944,9,-6.125,0,0.257,0.00208,0.0,0.58,0.137,144.504,5v6Yni7yMwYnKDqzR4xo7T,spotify:track:5v6Yni7yMwYnKDqzR4xo7T,1129160,4,1,Popurrí - En Vivo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.242,0.97,9,-4.61,0,0.0675,0.00393,0.0656,0.922,0.548,143.867,4jWAoY6V9Hn8QdwcP77Hpy,spotify:track:4jWAoY6V9Hn8QdwcP77Hpy,203413,4,1,"Todo Es en Vano, Si No Hay Amor - En Vivo","['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.223,0.904,7,-3.105,0,0.0399,0.000552,0.00105,0.106,0.327,91.823,0PzBx0TwhyCCEFSDnOi9Tj,spotify:track:0PzBx0TwhyCCEFSDnOi9Tj,271867,4,1,Con Rumbo al Abra,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.257,0.948,9,-4.573,1,0.19,0.000386,0.00246,0.433,0.217,145.4,6tlnqNrQGLqzpSjh4sm2hJ,spotify:track:6tlnqNrQGLqzpSjh4sm2hJ,144880,4,1,Al Pájaro,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.204,0.956,2,-3.187,1,0.116,0.000333,0.0,0.081,0.396,154.655,0bpmkGGOrzXHidXRBAv8Fx,spotify:track:0bpmkGGOrzXHidXRBAv8Fx,178333,4,1,1999,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.263,0.955,7,-4.585,1,0.0638,0.000567,0.0034,0.491,0.287,78.918,6LyA7ACKgmVyPfiuIwC5E0,spotify:track:6LyA7ACKgmVyPfiuIwC5E0,202678,4,1,La Máquina de Picar Carne - En Vivo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.385,0.982,0,-2.329,1,0.0765,5.38e-05,0.000126,0.225,0.435,112.818,73weeDFpLQglmijqsa6D9a,spotify:track:73weeDFpLQglmijqsa6D9a,171733,4,1,Del Fumador,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.396,0.843,2,-3.474,1,0.035,0.00304,0.0,0.0771,0.519,88.048,7LxqzAvbSTkSWLU9xXHhUV,spotify:track:7LxqzAvbSTkSWLU9xXHhUV,265427,4,1,Allí En San Juan,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.388,0.86,1,-7.221,1,0.0781,8.2e-05,0.0,0.088,0.535,145.323,4WkkfAg6p7YF9vY9EG5aPE,spotify:track:4WkkfAg6p7YF9vY9EG5aPE,136893,4,1,Desencuentro,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.173,0.985,0,-5.528,1,0.0815,0.000196,0.142,0.65,0.474,160.692,7l6glc1SRrt6BAncgDPrPu,spotify:track:7l6glc1SRrt6BAncgDPrPu,202278,4,1,Debes Saberlo - En Vivo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.235,0.961,4,-3.42,0,0.0698,0.000452,0.000474,0.0675,0.415,84.54,1qjOwPQWt833z4saF3R1sJ,spotify:track:1qjOwPQWt833z4saF3R1sJ,178373,4,1,Por Nacer,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.333,0.937,9,-3.97,0,0.0476,0.00213,2.76e-05,0.343,0.549,108.256,6NwHKjXCwkc1KykXwkbrMG,spotify:track:6NwHKjXCwkc1KykXwkbrMG,248173,4,1,Cumpliendo Mi Destino,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.365,0.912,11,-5.877,0,0.0442,7.24e-05,0.000634,0.707,0.701,140.192,11f1KQMywElQqQn6naiKy4,spotify:track:11f1KQMywElQqQn6naiKy4,214533,4,2,Llegara la Paz,"['argentine heavy metal', 'argentine rock', 'latin alternative', 'latin metal', 'latin rock', 'rock en espanol', 'rock nacional']",Pappo
0.434,0.93,4,-6.488,0,0.0772,8.34e-05,0.0175,0.642,0.351,124.95,3GioQPuzonz7MzF8sY2OyP,spotify:track:3GioQPuzonz7MzF8sY2OyP,245200,4,1,Atravesando Todo Limite,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.505,0.877,1,-6.531,0,0.113,4.94e-05,0.0,0.0443,0.409,152.422,2ur314gIaTe6Sc3i53rn3Z,spotify:track:2ur314gIaTe6Sc3i53rn3Z,124600,4,1,De los Pagos del Tiempo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.521,0.88,4,-7.243,0,0.346,0.766,0.0,0.09,0.467,169.582,4KrEm4EJzjJJhtnjLOx2ph,spotify:track:4KrEm4EJzjJJhtnjLOx2ph,190960,3,1,Como Estaba Ahí Dios,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.486,0.95,10,-7.315,0,0.104,2.36e-05,4.38e-06,0.296,0.196,145.15,4SjIqn9qAX1QkWje1XHke6,spotify:track:4SjIqn9qAX1QkWje1XHke6,157427,4,1,Buitres,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.609,0.439,11,-10.887,0,0.0926,0.402,0.0,0.157,0.481,94.487,3i1jd6xELDqMiqv35ab12n,spotify:track:3i1jd6xELDqMiqv35ab12n,183840,3,1,Zamba de Resurreccion,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",Almafuerte
0.295,0.447,4,-11.852,0,0.032,0.00116,0.0,0.0775,0.267,90.152,2El4q5wk5Z5WN3vRTfsKvd,spotify:track:2El4q5wk5Z5WN3vRTfsKvd,241400,4,1,Olvidalo y Volvera por Más,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.313,0.951,11,-6.981,0,0.113,0.000267,0.236,0.962,0.332,73.595,2hyW6Rf6Y6qSby0BxTpoLU,spotify:track:2hyW6Rf6Y6qSby0BxTpoLU,144200,4,1,De los Pagos del Tiempo,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.364,0.821,0,-12.724,1,0.0517,0.000213,0.00315,0.942,0.207,151.362,7pZeilHiviEcN6reQk24Ft,spotify:track:7pZeilHiviEcN6reQk24Ft,169640,5,1,Si Se Calla el Cantor,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.463,0.709,2,-10.57,1,0.0285,0.000243,7.56e-06,0.0872,0.666,97.294,2aY0F4Q3giKRaoJu1uxnZB,spotify:track:2aY0F4Q3giKRaoJu1uxnZB,221200,4,1,Buscando Razón,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.609,0.648,9,-13.553,0,0.235,0.801,3.22e-06,0.0876,0.533,62.85,2fRg3gmtc3kZGci4WhKGGd,spotify:track:2fRg3gmtc3kZGci4WhKGGd,168867,4,1,Moraleja,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.445,0.464,11,-13.632,0,0.026,0.000152,0.0344,0.0633,0.282,80.818,40snv6dSvwiqaJ9B9bJ1sr,spotify:track:40snv6dSvwiqaJ9B9bJ1sr,288733,4,1,Cuando Duerma la Ciudad,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.372,0.83,7,-10.068,1,0.0436,0.00011,4.06e-06,0.077,0.695,110.905,6q8EF1C7ZzNOpgNye7ycvh,spotify:track:6q8EF1C7ZzNOpgNye7ycvh,190067,4,1,Soy de la Esquina,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",Hermetica
0.723,0.833,9,-4.677,0,0.0334,0.396,7.23e-06,0.176,0.925,95.008,1WKMdjbER963jNYHB3Jrfg,spotify:track:1WKMdjbER963jNYHB3Jrfg,208067,4,11,Amores Como el Nuestro,"['chamame', 'cumbia villera']",Daniel Cardozo
0.751,0.675,8,-5.266,1,0.082,0.191,0.00654,0.0549,0.603,83.209,3GUMMzUB7Kk0BSqxEDyieS,spotify:track:3GUMMzUB7Kk0BSqxEDyieS,263315,4,1,Se Te Ve la Tanga,['cumbia villera'],Damas Gratis
0.815,0.751,7,-6.851,1,0.104,0.046,0.0,0.14,0.794,89.966,338dXsT9cqLXupIJjPvJir,spotify:track:338dXsT9cqLXupIJjPvJir,191107,4,2,Gente Que No,['cumbia villera'],Damas Gratis
0.611,0.764,10,-3.756,0,0.0425,0.0234,0.0,0.0708,0.861,82.956,4Po5QS79EJd6khV20EWjms,spotify:track:4Po5QS79EJd6khV20EWjms,228573,4,1,Re Loco Re Mamado,['cumbia villera'],Damas Gratis
0.745,0.708,2,-5.168,1,0.0479,0.14,0.0,0.348,0.918,85.974,6rhpIj1BSFQ4J0PEiCkMDP,spotify:track:6rhpIj1BSFQ4J0PEiCkMDP,244933,4,1,Atrevida,['cumbia villera'],Damas Gratis
0.814,0.851,2,-5.893,1,0.161,0.374,0.0,0.261,0.897,83.968,1HOjdcAZRbJguHkVeipxdF,spotify:track:1HOjdcAZRbJguHkVeipxdF,202960,4,1,Menea para mi,['cumbia villera'],Damas Gratis
0.643,0.839,7,-3.608,1,0.0685,0.111,0.000118,0.0989,0.835,84.645,5CmYHW6tHT8tPbLef7mjBP,spotify:track:5CmYHW6tHT8tPbLef7mjBP,299427,4,1,Mirá Como Está La Vagancia,['cumbia villera'],Damas Gratis
0.864,0.813,7,-4.484,1,0.062,0.246,0.00181,0.033,0.794,98.02,3RxFQSlNXtcH3gVlAsCRhE,spotify:track:3RxFQSlNXtcH3gVlAsCRhE,1047973,4,10,Batalla Villera,['cumbia villera'],Eh!!! Guacho
0.592,0.781,4,-3.955,1,0.0432,0.0992,0.0,0.0615,0.742,81.853,4PQCDiK07ZeB2cVIdBoOEi,spotify:track:4PQCDiK07ZeB2cVIdBoOEi,299493,4,1,Pucho Loco,['cumbia villera'],Damas Gratis
0.76,0.686,7,-3.79,1,0.124,0.137,0.0053,0.0636,0.785,81.943,7ACQEtnhsTCcAJ8StRdQ8l,spotify:track:7ACQEtnhsTCcAJ8StRdQ8l,221693,4,1,Quieren Bajarme,['cumbia villera'],Damas Gratis
0.656,0.72,7,-3.207,1,0.0369,0.0506,1.65e-06,0.0986,0.885,82.97,5TeR8mxL3B4vONtNfb6aLK,spotify:track:5TeR8mxL3B4vONtNfb6aLK,196627,4,1,Poli en Acción,['cumbia villera'],Damas Gratis
0.665,0.806,6,-2.166,0,0.0588,0.489,0.0,0.0733,0.962,84.917,5L5MnCwo12V5cDQwm8srnZ,spotify:track:5L5MnCwo12V5cDQwm8srnZ,211280,4,1,Que Cara de Idiota Que Tiene Tu Novio,['cumbia villera'],Damas Gratis
0.594,0.732,7,-2.875,1,0.0346,0.0385,0.65,0.107,0.736,95.059,1bQR9zy4vw1RuTOgOBitDB,spotify:track:1bQR9zy4vw1RuTOgOBitDB,248120,4,1,Su Mujer,['cumbia villera'],Damas Gratis
0.594,0.841,5,-3.292,0,0.0826,0.183,0.0,0.171,0.786,84.295,0afBIRqOPTLPNHzRMPLEf0,spotify:track:0afBIRqOPTLPNHzRMPLEf0,212253,3,1,El humo de mi fasito,['cumbia villera'],Damas Gratis
0.549,0.765,7,-1.932,1,0.0375,0.0685,0.000228,0.055,0.711,180.048,5dw29DgD1ATb2xvDFnbCfd,spotify:track:5dw29DgD1ATb2xvDFnbCfd,265827,4,1,Somos Nosotros la Hinchada,['cumbia villera'],Damas Gratis
0.622,0.702,7,-4.183,1,0.0447,0.0468,0.0,0.403,0.716,83.785,0mhgwGAIUiEfNdTkBiUw5a,spotify:track:0mhgwGAIUiEfNdTkBiUw5a,120920,4,1,Tres Teclado al Pedo,['cumbia villera'],Damas Gratis
0.691,0.778,7,-3.964,1,0.17,0.133,0.0,0.124,0.806,82.651,2VkZsfzwY5Pa3iEBGzZTxH,spotify:track:2VkZsfzwY5Pa3iEBGzZTxH,259067,4,1,El boxeador,['cumbia villera'],Damas Gratis
0.69,0.83,9,-4.534,0,0.0412,0.205,4.58e-06,0.176,0.93,80.091,44A4qyve1MFOtH1EGAFHjj,spotify:track:44A4qyve1MFOtH1EGAFHjj,275853,4,1,Cumbia en la Playa,['cumbia villera'],Damas Gratis
0.665,0.729,8,-2.392,1,0.0524,0.275,7.47e-06,0.0924,0.82,85.162,3moLt93VQkbIWR12uxgaEm,spotify:track:3moLt93VQkbIWR12uxgaEm,278280,4,1,Los Dueños de Pabellon,['cumbia villera'],Damas Gratis
0.686,0.727,7,-1.787,1,0.0803,0.158,0.0,0.324,0.744,86.57,4wbczOy0Vgj8uOP4URhuJN,spotify:track:4wbczOy0Vgj8uOP4URhuJN,246267,4,1,Loro Volvé a Tu Jaula,['cumbia villera'],Damas Gratis
0.62,0.747,8,-2.504,1,0.0385,0.355,7.98e-05,0.0963,0.857,82.289,6QnRIamwIbMTXzRF7o36ZL,spotify:track:6QnRIamwIbMTXzRF7o36ZL,287747,4,1,Solo Aspirina,['cumbia villera'],Damas Gratis
0.736,0.866,7,-6.157,1,0.261,0.18,0.00515,0.113,0.93,181.966,4rINLLdxVVKrvXblEqewpc,spotify:track:4rINLLdxVVKrvXblEqewpc,178067,4,1,Sufre Cheto,['cumbia villera'],Damas Gratis
0.631,0.792,9,-4.259,1,0.0488,0.399,0.0,0.134,0.888,81.461,6ZHydaYmmzJKeceEV5nmuS,spotify:track:6ZHydaYmmzJKeceEV5nmuS,182467,4,1,Ella,['cumbia villera'],Damas Gratis
0.737,0.758,4,-3.396,0,0.0374,0.0677,3.17e-06,0.282,0.882,87.975,4fVIVVcEgOevAF3LU0NVY1,spotify:track:4fVIVVcEgOevAF3LU0NVY1,250000,4,1,Sos Boton,['cumbia villera'],Damas Gratis
0.443,0.752,8,-2.096,1,0.185,0.04,1.74e-05,0.0797,0.911,75.017,0nBNS50kcZQRlGDJdflZqr,spotify:track:0nBNS50kcZQRlGDJdflZqr,231453,4,1,Yo Tengo una Piedra,['cumbia villera'],Damas Gratis
0.602,0.914,7,-1.902,1,0.0328,0.108,0.0,0.256,0.827,86.176,31kX39lcYsiGEaVPRs5Pfb,spotify:track:31kX39lcYsiGEaVPRs5Pfb,279053,4,2,Dramas Gratis,['cumbia villera'],Damas Gratis
0.566,0.795,2,-3.97,1,0.0632,0.0913,2.81e-06,0.244,0.882,164.94,0Tn9ztRKGlOOSP9yORk3Po,spotify:track:0Tn9ztRKGlOOSP9yORk3Po,244427,4,1,La Va a Pagar,['cumbia villera'],Damas Gratis
0.717,0.679,8,-2.938,1,0.038,0.209,0.018,0.184,0.818,82.24,0clGKvogpjOhqAnEJR5tSf,spotify:track:0clGKvogpjOhqAnEJR5tSf,264320,4,1,Quiero Vitamina,['cumbia villera'],Damas Gratis
0.725,0.588,10,-2.456,0,0.0981,0.166,0.0,0.0975,0.748,86.526,48lkknLNDbUTDuSriWVNpy,spotify:track:48lkknLNDbUTDuSriWVNpy,247320,4,1,Me Dejas Así,['cumbia villera'],Damas Gratis
0.634,0.695,6,-2.1,0,0.054,0.199,0.0,0.0531,0.888,175.993,7xwkJlheBkmNIpK5mv51zY,spotify:track:7xwkJlheBkmNIpK5mv51zY,226520,4,1,Por Tu Culpa Me Hice Ladrón,['cumbia villera'],Damas Gratis
0.683,0.743,7,-4.673,1,0.148,0.0723,0.00112,0.0932,0.814,84.33,60UMGevSNyGvvYRy7Rrapc,spotify:track:60UMGevSNyGvvYRy7Rrapc,333453,4,1,El super cheto,['cumbia villera'],Damas Gratis
0.498,0.594,0,-3.336,0,0.043,0.162,1.42e-06,0.254,0.475,86.257,1JvOYkRGMfO7zQbJHdOe28,spotify:track:1JvOYkRGMfO7zQbJHdOe28,260307,4,1,El Fumanchero,['cumbia villera'],Damas Gratis
0.583,0.88,7,-2.601,1,0.0396,0.0919,0.0,0.107,0.617,92.477,1yve72IFc5X2uwSXeJf08u,spotify:track:1yve72IFc5X2uwSXeJf08u,274560,4,1,El Gran Varón,['cumbia villera'],Damas Gratis
0.79,0.691,6,-3.956,1,0.044,0.0311,0.0,0.167,0.67,84.553,3HCbXZ1CRR8W2rxoyIMVzc,spotify:track:3HCbXZ1CRR8W2rxoyIMVzc,236213,4,1,La 3ra del Borracho,['cumbia villera'],Damas Gratis
0.573,0.814,7,-3.313,1,0.0314,0.0613,0.011,0.119,0.454,92.485,2e14ysQClQOndAbjnXj0dP,spotify:track:2e14ysQClQOndAbjnXj0dP,246280,4,1,Esa Pared,['cumbia villera'],Damas Gratis
0.943,0.621,10,-2.603,0,0.0555,0.107,0.000112,0.339,0.963,98.046,2d7D5eOzALYwuSJUs7WqEH,spotify:track:2d7D5eOzALYwuSJUs7WqEH,199560,4,3,Vete de Mi,['cumbia villera'],Damas Gratis
0.57,0.737,7,-1.83,1,0.0329,0.106,0.0,0.126,0.752,85.068,78x1lhHHzpEDaWGK2ZLdwB,spotify:track:78x1lhHHzpEDaWGK2ZLdwB,250427,4,1,Terrenal,['cumbia villera'],Damas Gratis
0.608,0.736,8,-3.456,1,0.0336,0.05,0.000102,0.0654,0.805,83.833,6HFK26h3teZdhRNbhKIlFH,spotify:track:6HFK26h3teZdhRNbhKIlFH,264133,4,1,Todo Pinta Re Mal,['cumbia villera'],Damas Gratis
0.707,0.687,5,-2.637,0,0.0469,0.271,4.57e-06,0.248,0.907,85.318,4AVrntoJpE7pwtF42p9f19,spotify:track:4AVrntoJpE7pwtF42p9f19,219707,4,1,El Ganador,['cumbia villera'],Damas Gratis
0.65,0.738,7,-3.283,1,0.0395,0.137,5.46e-06,0.263,0.787,87.593,24VbG88pYjiJfKgPqNOINg,spotify:track:24VbG88pYjiJfKgPqNOINg,222707,4,1,Me Dejas,['cumbia villera'],Damas Gratis
0.579,0.768,9,-4.956,1,0.067,0.0636,0.00809,0.178,0.936,163.055,2vseDkWuf65Of9AzGtb2fR,spotify:track:2vseDkWuf65Of9AzGtb2fR,299867,4,1,Ke Dificil,['cumbia villera'],Damas Gratis
0.751,0.675,8,-5.266,1,0.082,0.191,0.00654,0.0549,0.603,83.209,3GUMMzUB7Kk0BSqxEDyieS,spotify:track:3GUMMzUB7Kk0BSqxEDyieS,263315,4,1,Se Te Ve la Tanga,['cumbia villera'],Damas Gratis
0.579,0.768,9,-4.956,1,0.067,0.0636,0.00809,0.178,0.936,163.055,2vseDkWuf65Of9AzGtb2fR,spotify:track:2vseDkWuf65Of9AzGtb2fR,299867,4,1,Ke Dificil,['cumbia villera'],Damas Gratis
0.608,0.736,8,-3.456,1,0.0336,0.05,0.000102,0.0654,0.805,83.833,6HFK26h3teZdhRNbhKIlFH,spotify:track:6HFK26h3teZdhRNbhKIlFH,264133,4,1,Todo Pinta Re Mal,['cumbia villera'],Damas Gratis
0.69,0.83,9,-4.534,0,0.0412,0.205,4.58e-06,0.176,0.93,80.091,44A4qyve1MFOtH1EGAFHjj,spotify:track:44A4qyve1MFOtH1EGAFHjj,275853,4,1,Cumbia en la Playa,['cumbia villera'],Damas Gratis
0.686,0.727,7,-1.787,1,0.0803,0.158,0.0,0.324,0.744,86.57,4wbczOy0Vgj8uOP4URhuJN,spotify:track:4wbczOy0Vgj8uOP4URhuJN,246267,4,1,Loro Volvé a Tu Jaula,['cumbia villera'],Damas Gratis
0.594,0.732,7,-2.875,1,0.0346,0.0385,0.65,0.107,0.736,95.059,1bQR9zy4vw1RuTOgOBitDB,spotify:track:1bQR9zy4vw1RuTOgOBitDB,248120,4,1,Su Mujer,['cumbia villera'],Damas Gratis
0.65,0.738,7,-3.283,1,0.0395,0.137,5.46e-06,0.263,0.787,87.593,24VbG88pYjiJfKgPqNOINg,spotify:track:24VbG88pYjiJfKgPqNOINg,222707,4,1,Me Dejas,['cumbia villera'],Damas Gratis
0.815,0.751,7,-6.851,1,0.104,0.046,0.0,0.14,0.794,89.966,338dXsT9cqLXupIJjPvJir,spotify:track:338dXsT9cqLXupIJjPvJir,191107,4,2,Gente Que No,['cumbia villera'],Damas Gratis
0.736,0.866,7,-6.157,1,0.261,0.18,0.00515,0.113,0.93,181.966,4rINLLdxVVKrvXblEqewpc,spotify:track:4rINLLdxVVKrvXblEqewpc,178067,4,1,Sufre Cheto,['cumbia villera'],Damas Gratis
0.602,0.914,7,-1.902,1,0.0328,0.108,0.0,0.256,0.827,86.176,31kX39lcYsiGEaVPRs5Pfb,spotify:track:31kX39lcYsiGEaVPRs5Pfb,279053,4,2,Dramas Gratis,['cumbia villera'],Damas Gratis
0.57,0.737,7,-1.83,1,0.0329,0.106,0.0,0.126,0.752,85.068,78x1lhHHzpEDaWGK2ZLdwB,spotify:track:78x1lhHHzpEDaWGK2ZLdwB,250427,4,1,Terrenal,['cumbia villera'],Damas Gratis
0.634,0.695,6,-2.1,0,0.054,0.199,0.0,0.0531,0.888,175.993,7xwkJlheBkmNIpK5mv51zY,spotify:track:7xwkJlheBkmNIpK5mv51zY,226520,4,1,Por Tu Culpa Me Hice Ladrón,['cumbia villera'],Damas Gratis
0.814,0.851,2,-5.893,1,0.161,0.374,0.0,0.261,0.897,83.968,1HOjdcAZRbJguHkVeipxdF,spotify:track:1HOjdcAZRbJguHkVeipxdF,202960,4,1,Menea para mi,['cumbia villera'],Damas Gratis
0.943,0.621,10,-2.603,0,0.0555,0.107,0.000112,0.339,0.963,98.046,2d7D5eOzALYwuSJUs7WqEH,spotify:track:2d7D5eOzALYwuSJUs7WqEH,199560,4,3,Vete de Mi,['cumbia villera'],Damas Gratis
0.583,0.88,7,-2.601,1,0.0396,0.0919,0.0,0.107,0.617,92.477,1yve72IFc5X2uwSXeJf08u,spotify:track:1yve72IFc5X2uwSXeJf08u,274560,4,1,El Gran Varón,['cumbia villera'],Damas Gratis
