,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,time_signature,track_name,artist_name,most_common_genre,min_lyrics_sentiment,max_lyrics_sentiment,avg_lyrics_sentiment
1490,0.638,0.8059999999999999,2,-3.7910000000000004,1,0.055999999999999994,0.313,0.0,0.618,148.005,268199,4,Gabriela,Ulises Bueno,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1491,0.614,0.705,2,-8.807,1,0.0905,0.215,0.0,0.6609999999999999,147.042,245053,4,La Luna,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1492,0.54,0.8640000000000001,2,-6.058,0,0.0534,0.171,0.0,0.695,155.915,262040,4,Amor De Adolescentes,Walter Olmos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1493,0.688,0.8109999999999999,11,-3.6710000000000003,0,0.0311,0.0646,0.0,0.758,139.974,283933,4,Te pido que la dejes,Damián Córdoba,cuarteto,0.9864000082015991,0.0,0.4334
1494,0.736,0.857,4,-4.2669999999999995,0,0.102,0.485,0.0,0.701,146.03,230587,4,Tu Vas a Volar,Jean Carlos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1495,0.6809999999999999,0.943,2,-5.598,1,0.0385,0.17,0.0,0.9570000000000001,138.009,184111,4,Te Pido Perdon,Banda XXI,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1496,0.736,0.9159999999999999,11,-4.0169999999999995,0,0.0379,0.0679,0.0,0.809,149.955,274260,4,Ahora Mírame,Ulises Bueno,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1497,0.631,0.887,10,-4.431,1,0.0629,0.0726,0.0,0.8440000000000001,157.539,227307,4,No Te Creas Tan Importante,Damián Córdoba,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1498,0.504,0.914,4,-3.985,0,0.127,0.397,0.0,0.6579999999999999,151.592,336933,4,Ojalá No Te Hubiera Conocido Nunca / Fuego en el Fuego,Tru La La,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1499,0.503,0.7809999999999999,11,-4.258,0,0.0764,0.35700000000000004,0.0,0.6659999999999999,96.72399999999999,225280,4,La noche sin ti,La K'onga,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1500,0.637,0.88,0,-3.892,0,0.129,0.648,0.0,0.706,151.12,229173,4,Estoy Con Ella y Pienso en Ti,Sabroso,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1501,0.355,0.907,2,-5.8229999999999995,0,0.0854,0.237,0.0,0.47600000000000003,146.08100000000002,319280,4,Vuela,La Fiesta,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1502,0.655,0.868,2,-5.337000000000001,1,0.0855,0.159,0.0,0.757,77.524,218960,3,Pero Me Acuerdo de Ti,Jean Carlos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1503,0.619,0.872,7,-2.9619999999999997,0,0.0524,0.0921,0.0,0.643,147.965,279902,4,Soy,Ulises Bueno,cumbia villera,0.8137000203132629,9.999999747378752e-05,0.4801
1504,0.579,0.733,0,-6.095,0,0.0277,0.0725,0.0,0.903,156.05,236920,4,Maldito Coche Negro,El Turco Oliva,nan,0.5047000050544739,0.5047000050544739,0.5047
1505,0.726,0.887,2,-5.79,0,0.0388,0.37200000000000005,9.259999999999999e-05,0.848,144.012,228800,4,Aventurera,Tru La La,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1506,0.386,0.872,4,-3.116,1,0.0488,0.0691,0.0,0.433,98.079,287720,4,"Fuego De Noche, Nieve De Día",Damián Córdoba,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1507,0.654,0.825,4,-5.462000000000001,1,0.0455,0.6759999999999999,2.71e-06,0.675,144.81,244213,4,Eclipse Total del Amor,Nolberto Al k la,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1508,0.667,0.899,9,-3.736,1,0.0523,0.262,1.36e-05,0.922,144.01,231120,4,Mi Ultima Carta,La Fiesta,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1509,0.757,0.855,4,-6.462999999999999,1,0.10099999999999999,0.235,6.49e-06,0.805,167.565,301053,4,El Tren,Banda Express,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1510,0.617,0.836,4,-7.432,0,0.0702,0.179,0.0,0.9059999999999999,157.007,236160,4,Amor Fugitivo,Walter Olmos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1511,0.7659999999999999,0.733,10,-6.747999999999999,1,0.0439,0.187,0.0,0.9359999999999999,135.299,189893,4,Violeta,Alcides,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1512,0.431,0.938,7,-6.066,0,0.0453,0.0804,2.34e-06,0.884,158.375,261067,4,Fuego y Pasion,Rodrigo,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1513,0.722,0.619,10,-11.357999999999999,1,0.153,0.268,0.0,0.7290000000000001,150.046,225645,4,Ya te olvidé,La Mona Jimenez,cuarteto,0.8364999890327454,0.0,0.4495
1514,0.439,0.935,5,-4.949,1,0.078,0.038,0.0,0.853,162.234,248458,4,Ocho Cuarenta - En Vivo en el Foro Sol - 17.11.17,Los Auténticos Decadentes,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1515,0.7659999999999999,0.7509999999999999,1,-4.416,0,0.0589,0.348,1.59e-06,0.852,147.01,232060,4,Eso Duele,Banda XXI,argentine rock,0.8784999847412109,0.00019999999494757503,0.4513
1516,0.7190000000000001,0.847,1,-3.415,1,0.0546,0.18,0.0,0.642,146.00799999999998,233587,4,Intento,Ulises Bueno,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1517,0.66,0.898,1,-3.056,1,0.0899,0.115,0.0,0.6,146.045,229564,4,Intento,Cuarteto del Bueno,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1518,0.6920000000000001,0.722,5,-3.937,0,0.0608,0.429,0.0,0.9470000000000001,154.99,169497,4,Eran dos locos de amor,Los Reyes del Cuarteto,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1519,0.6579999999999999,0.29600000000000004,7,-17.625,1,0.0373,0.28800000000000003,0.0,0.63,143.937,309447,4,Quien Se Tomó Todo el Vino,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1520,0.632,0.9590000000000001,0,-2.997,0,0.0677,0.26,0.0,0.961,156.061,277827,4,El Merodeador,Carli Jiménez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1521,0.428,0.875,2,-7.297000000000001,1,0.135,0.37,0.0,0.672,154.394,148798,4,La Pupera,La Mona Jimenez / los caligaris,nan,0.0,0.0,0.0
1522,0.49200000000000005,0.77,0,-5.481,1,0.0342,0.374,0.0,0.588,190.035,190533,4,De Enero a Enero,Rodrigo,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1523,0.701,0.8170000000000001,1,-5.986000000000001,1,0.0496,0.179,0.0,0.8540000000000001,138.011,236617,4,La Mejor Versión de Mi,Omega,nan,0.5047000050544739,0.5047000050544739,0.5047
1524,0.698,0.831,2,-6.166,1,0.0357,0.195,0.0,0.934,141.933,174869,4,Cuando Me Enamoro,Banda XXI,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1525,0.40399999999999997,0.8809999999999999,8,-4.1930000000000005,1,0.317,0.11699999999999999,0.0,0.21899999999999997,80.45100000000001,320373,4,Amor secreto,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1526,0.607,0.7879999999999999,8,-5.132000000000001,1,0.125,0.172,0.0,0.9059999999999999,149.173,204642,4,Enfrentados,La Mona Jimenez / Carli Jimenez,nan,0.0,0.0,0.0
1527,0.529,0.7859999999999999,2,-8.764,1,0.0772,0.00847,4.08e-06,0.565,149.029,256813,4,Amada Mia - En Vivo,Ulises Bueno,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1528,0.735,0.72,2,-5.659,1,0.055,0.579,0.0,0.904,150.132,279173,4,Olvídala,Banda XXI,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1529,0.628,0.878,0,-4.351,0,0.147,0.48100000000000004,0.0,0.62,78.931,221960,4,La Cabaña,La K'onga,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1530,0.473,0.861,0,-5.388,1,0.141,0.33299999999999996,6.64e-06,0.7609999999999999,142.095,480888,4,Todo Me Recuerda a Ti / Después de Ti / Dale Mami,El Loco Amato,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1531,0.451,0.519,8,-6.672000000000001,0,0.174,0.252,0.0,0.6729999999999999,166.0,228240,4,Eras Tu,Ulises Bueno,cumbia villera,0.5047000050544739,0.5047000050544739,0.5047
1532,0.7,0.769,1,-7.486000000000001,1,0.0387,0.184,5.2e-06,0.951,152.02700000000002,275959,4,Olvidala,Banda XXI,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1533,0.353,0.909,4,-4.043,0,0.138,0.0392,0.0,0.478,159.015,408133,4,El león,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1534,0.562,0.721,7,-5.856,1,0.0326,0.258,0.0,0.503,146.986,254053,4,Usted Se Me Llevo la Vida,Banda Registrada,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1535,0.7659999999999999,0.7859999999999999,10,-6.465,1,0.0314,0.11199999999999999,0.00158,0.64,133.053,246600,4,Esperando,Walter Romero,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1536,0.614,0.856,4,-5.449,1,0.0544,0.11199999999999999,0.0,0.927,156.94899999999998,239080,4,No Me Mientas,Walter Olmos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1537,0.722,0.758,11,-4.206,1,0.0596,0.37200000000000005,0.0,0.7979999999999999,142.998,199082,4,Ya lo sabía,Carli Jiménez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1538,0.5710000000000001,0.841,1,-6.696000000000001,1,0.11699999999999999,0.41600000000000004,0.0,0.419,136.834,187220,4,Respetemos el Duelo - En Vivo,Q' Lokura,nan,0.5047000050544739,0.5047000050544739,0.5047
1539,0.69,0.8809999999999999,7,-3.553,1,0.0997,0.405,0.0,0.78,147.892,177453,4,Yo No Te Pido La Luna,La K'onga,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1540,0.45,0.75,7,-5.888,1,0.0405,0.36200000000000004,0.0,0.831,145.207,1500920,4,"Fragmentos Enganchados, Pt. 2",Cachumba,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1541,0.713,0.723,7,-4.85,0,0.0533,0.569,0.00117,0.561,133.131,228049,4,Dónde,Negro Videla,nan,0.5047000050544739,0.5047000050544739,0.5047
1542,0.547,0.843,7,-6.568,0,0.0507,0.102,0.0,0.838,156.127,232653,4,Extrañándote,Walter Olmos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1543,0.679,0.682,10,-5.684,1,0.0459,0.27899999999999997,0.0,0.861,98.009,222283,4,Te Fallé,Carli Jiménez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1544,0.5660000000000001,0.912,10,-2.9010000000000002,1,0.18899999999999997,0.217,0.0,0.826,169.97799999999998,230547,4,Noche De Travesura,La Rhumba,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1545,0.664,0.765,0,-7.598,0,0.0477,0.109,0.0,0.903,147.00799999999998,207870,4,Tu maldito amor,La Barra,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1546,0.499,0.848,1,-6.4670000000000005,0,0.113,0.20800000000000002,0.0,0.7020000000000001,148.408,281678,4,La Hija del Doctor,Megatrack,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1547,0.504,0.657,1,-9.679,1,0.21899999999999997,0.0465,0.0,0.496,143.872,178817,4,Castillo de Arena / Me Quieres Olvidar - En Vivo,El Loco Amato,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1548,0.7290000000000001,0.9740000000000001,9,-7.739,1,0.111,0.235,0.00124,0.785,169.96200000000002,301740,4,La Langosta - En Vivo,Jean Carlos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1549,0.614,0.757,1,-7.145,1,0.0327,0.0327,0.0,0.853,150.015,217496,4,Te Mentiría,Damián Córdoba,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1550,0.599,0.904,6,-3.645,1,0.0331,0.256,0.0,0.875,139.96200000000002,215681,4,Dile,Carli Jiménez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1551,0.607,0.7929999999999999,5,-4.7,0,0.0349,0.20800000000000002,0.0,0.639,148.089,242056,3,Ya no volverá,Diego Olmos,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
1552,0.696,0.5379999999999999,4,-9.29,0,0.0371,0.429,1.17e-06,0.244,121.825,220219,4,Natación,El Kuelgue,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1553,0.684,0.633,7,-7.122000000000001,1,0.0417,0.664,0.0,0.8059999999999999,126.081,309347,4,El Paraiso de los Perros,El Kuelgue,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1554,0.737,0.715,11,-7.485,0,0.0628,0.14,0.0,0.631,121.917,206133,4,Por Ahora,El Kuelgue,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1555,0.629,0.364,7,-10.454,1,0.033,0.637,3.94e-06,0.483,117.965,335160,4,Carece de Sentido,El Kuelgue,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1556,0.6809999999999999,0.639,11,-7.485,1,0.0357,0.243,0.0,0.485,97.044,219838,4,Ayer Real,El Kuelgue,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1557,0.6659999999999999,0.787,2,-4.6,1,0.226,0.156,0.0,0.9079999999999999,95.79899999999999,154956,4,Sangría - con WOS,Trueno,trap argentino,0.5047000050544739,0.5047000050544739,0.5047
1558,0.62,0.741,4,-6.081,1,0.13699999999999998,0.531,2.9199999999999998e-05,0.353,140.04,176395,4,MELÓN VINO,WOS,argentine indie,0.6536999940872192,9.999999747378752e-05,0.4804
1559,0.602,0.7509999999999999,1,-4.3580000000000005,1,0.327,0.17300000000000001,0.0,0.934,163.87400000000002,196745,4,CANGURO,WOS,argentine indie,0.9764999747276306,0.0,0.4187
1560,0.451,0.8,11,-4.75,0,0.159,0.21,0.0,0.247,103.314,173913,3,ALMA DINAMITA,WOS,argentine indie,0.9146999716758728,0.0,0.4653
1561,0.7,0.652,2,-9.327,1,0.0885,0.27899999999999997,0.0,0.41100000000000003,85.03399999999999,234950,4,TERRAZA,WOS,argentine indie,0.5924999713897705,0.0,0.4613
1562,0.782,0.807,0,-4.689,0,0.162,0.441,1.34e-06,0.8059999999999999,108.056,170302,4,FRESCO,WOS,argentine indie,0.9663000106811523,0.0,0.4261
1563,0.6659999999999999,0.836,1,-5.067,1,0.12300000000000001,0.239,0.000213,0.3,97.09200000000001,171476,4,ANDRÓMEDA,WOS,argentine indie,0.6970999836921692,0.0010000000474974513,0.458
1564,0.8170000000000001,0.8029999999999999,2,-2.9410000000000003,1,0.21,0.466,0.0,0.348,110.214,194182,4,PURPURA,WOS,argentine indie,0.8949999809265137,0.0,0.4232
1565,0.642,0.685,8,-5.438,1,0.0911,0.306,0.0,0.38299999999999995,164.06400000000002,213151,4,ALGO DEL VACÍO,WOS,argentine indie,0.9150000214576721,0.0,0.4419
1566,0.763,0.8809999999999999,11,-3.2889999999999997,0,0.126,0.327,5.07e-06,0.956,89.95100000000001,143000,4,OKUPA,WOS,argentine indie,0.901199996471405,0.00019999999494757503,0.4201
1567,0.725,0.6409999999999999,9,-5.06,0,0.26899999999999996,0.45899999999999996,0.0,0.5770000000000001,95.01,221400,4,Funeral,Cami,latin pop,0.5486999750137329,0.0,0.4205
1568,0.617,0.8759999999999999,9,-4.86,1,0.304,0.16,3.3e-06,0.542,135.047,170982,4,ANIMAL,Acru,argentine hip hop,0.5047000050544739,0.5047000050544739,0.5047
1569,0.382,0.657,4,-6.103,0,0.209,0.0624,0.0,0.303,85.208,177615,4,OJERAS NEGRAS,WOS,argentine indie,0.9745000004768372,0.0024999999441206455,0.4295
1570,0.583,0.977,9,-2.674,1,0.27699999999999997,0.276,0.0,0.7040000000000001,89.965,155868,4,LUZ DELITO,WOS,argentine indie,0.6018000245094299,0.0,0.4267
1571,0.5489999999999999,0.445,1,-14.099,1,0.0442,0.134,0.0,0.642,134.984,254208,4,Protocolo,WOS,argentine indie,0.9541000127792358,0.0,0.4364
1572,0.479,0.517,1,-9.008,0,0.0449,0.179,0.00021099999999999998,0.27399999999999997,180.144,289688,4,Comen,Lisandro Aristimuño,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1573,0.516,0.795,7,-5.96,1,0.0545,0.701,3.73e-05,0.847,149.944,65183,4,40,WOS,argentine indie,0.5054000020027161,0.0,0.3706
1574,0.607,0.84,4,-3.792,0,0.384,0.608,0.0,0.657,81.941,150661,4,PANTANO,WOS,argentine indie,0.6341000199317932,0.0,0.4263
1575,0.737,0.598,9,-9.817,0,0.0648,0.44,0.0274,0.7659999999999999,100.014,240799,4,Bolivia,La Bomba de Tiempo,argentine reggae,0.5047000050544739,0.5047000050544739,0.5047
1576,0.7040000000000001,0.6559999999999999,2,-3.658,1,0.163,0.14,0.0,0.264,145.063,202269,4,NO VA A BAJAR,WOS,argentine indie,0.9926000237464905,0.0,0.4515
1577,0.723,0.758,9,-5.657,0,0.052000000000000005,0.07400000000000001,0.0022,0.799,94.995,199189,4,Ya Me Hiciste Mal,Rayos Láser,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1578,0.718,0.701,0,-6.122999999999999,1,0.0305,0.0019199999999999998,8.75e-06,0.769,140.047,198358,4,Más Fuerte,Rayos Láser,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1579,0.736,0.657,5,-9.554,0,0.0477,0.0313,0.00037799999999999997,0.6709999999999999,119.95200000000001,230261,4,Bruce Willis,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1580,0.81,0.5820000000000001,6,-9.1,1,0.0431,0.139,0.024,0.8759999999999999,130.028,221398,4,Flota Flota,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1581,0.685,0.498,0,-12.42,1,0.0811,0.332,0.00201,0.82,114.845,204103,4,Disco Majul,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1582,0.672,0.726,5,-10.024,0,0.0417,0.00229,0.00432,0.59,115.06200000000001,191394,4,Fantástico Bailable,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1583,0.6920000000000001,0.556,11,-13.728,0,0.0458,0.184,0.00727,0.315,114.95700000000001,220006,4,Vicios de Medianoche,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1584,0.695,0.535,5,-11.812000000000001,1,0.0409,0.41,1.27e-05,0.736,105.073,149645,4,Jazz Jackrabbit,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1585,0.679,0.537,1,-12.362,1,0.0333,0.0986,0.37,0.5720000000000001,115.01899999999999,246314,4,Nostalgia de Mar,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1586,0.588,0.575,11,-12.215,0,0.0662,0.5670000000000001,0.272,0.636,105.007,162000,4,El Baile de Elvis,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1587,0.196,0.799,3,-7.952000000000001,1,0.0517,0.0184,0.132,0.57,147.959,175447,4,Flash,Gativideo,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1588,0.759,0.37,3,-10.607999999999999,0,0.0292,0.0317,0.00118,0.271,107.934,234675,4,Policía,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1589,0.625,0.565,5,-11.988,1,0.0268,0.0032,0.00196,0.5479999999999999,113.948,242573,4,Prisma,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1590,0.797,0.603,3,-5.857,1,0.0355,0.05,7.41e-05,0.624,115.992,187825,4,Extranjero,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1591,0.609,0.795,0,-5.0569999999999995,1,0.0319,0.009559999999999999,0.0075,0.594,123.00299999999999,207907,4,Los Años Futuros,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1592,0.71,0.653,2,-10.293,0,0.0763,0.000666,0.0175,0.185,115.01100000000001,218087,4,Prisma - Pyura Remix,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1593,0.735,0.561,10,-10.319,1,0.0343,0.00214,0.00657,0.473,126.054,185927,4,El Enemigo,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1594,0.595,0.41600000000000004,4,-13.927999999999999,1,0.0595,0.226,0.106,0.48100000000000004,160.066,245000,4,Olas,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1595,0.695,0.529,9,-7.632999999999999,0,0.0287,0.0511,0.5770000000000001,0.39399999999999996,127.979,239873,4,Llamando,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1596,0.69,0.87,6,-4.401,1,0.0863,0.107,1.53e-05,0.614,109.96600000000001,216449,4,Omm,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1597,0.529,0.882,10,-5.449,0,0.0732,0.21100000000000002,0.00046399999999999995,0.193,149.989,243495,4,Extasis,1915,argentine indie,0.5047000050544739,0.5047000050544739,0.5047
1598,0.31,0.5870000000000001,9,-6.678999999999999,1,0.0278,0.215,0.000106,0.484,100.26700000000001,314200,4,Buscando Más Allá,El Mató a un Policía Motorizado,argentine rock,0.5458999872207642,0.0010000000474974513,0.4439
1599,0.217,0.529,7,-8.441,1,0.0324,0.102,4.28e-05,0.312,163.77700000000002,236200,4,El Perro,El Mató a un Policía Motorizado,argentine rock,0.7472000122070312,0.035999998450279236,0.4523
1600,0.188,0.445,9,-7.5489999999999995,1,0.0388,0.632,0.000801,0.14400000000000002,145.876,192400,5,Las Luces - Versión 2019,El Mató a un Policía Motorizado,argentine rock,0.6018000245094299,0.0,0.4672
1601,0.65,0.81,2,-7.831,1,0.0333,0.000995,0.861,0.401,124.993,156700,4,Postales Negras,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1602,0.368,0.165,4,-14.77,0,0.0294,0.828,0.12,0.135,86.09,113200,4,Excálibur - Versión 2019,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1603,0.647,0.39899999999999997,2,-9.502,1,0.0254,0.20199999999999999,0.0,0.354,99.92200000000001,319890,4,La Noche Eterna - Acústico,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1604,0.52,0.8370000000000001,5,-8.187999999999999,1,0.0641,0.262,0.0107,0.498,60.026,161600,4,Madre,El Mató a un Policía Motorizado,argentine rock,0.5049999952316284,0.03060000017285347,0.4408
1605,0.522,0.22399999999999998,2,-12.487,1,0.0296,0.55,0.000579,0.0409,105.083,136250,3,Alguien Que Lo Merece,El Mató a un Policía Motorizado,argentine rock,0.505299985408783,0.0,0.4805
1606,0.174,0.754,9,-7.227,1,0.0428,0.0219,0.546,0.161,139.96200000000002,232300,3,Las Luces,El Mató a un Policía Motorizado,argentine rock,0.6018000245094299,0.0,0.4672
1607,0.53,0.914,4,-8.193999999999999,1,0.0443,0.00086,0.818,0.21100000000000002,135.039,172523,4,La Sintesis O'Konor,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1608,0.512,0.14300000000000002,7,-19.511,1,0.0309,0.682,0.0157,0.272,98.585,85722,4,Excalibur,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1609,0.21899999999999997,0.20800000000000002,2,-12.027999999999999,1,0.0319,0.72,0.0641,0.344,183.463,88880,4,El Magnetismo,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1610,0.418,0.762,11,-5.99,0,0.0406,0.000225,0.581,0.23399999999999999,145.841,186307,4,Mujeres Bellas y Fuertes,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1611,0.33299999999999996,0.871,2,-6.193,1,0.0461,0.000202,0.0858,0.301,145.356,183947,4,Yoni B,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1612,0.478,0.5379999999999999,2,-7.2860000000000005,1,0.0263,0.0354,0.815,0.365,96.962,132960,4,Terror,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1613,0.235,0.7809999999999999,9,-9.411,1,0.0597,0.00156,0.7659999999999999,0.35200000000000004,108.20700000000001,270853,4,Nuevos Discos,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1614,0.389,0.6829999999999999,4,-7.572,1,0.0311,0.032,0.644,0.6409999999999999,131.938,151240,3,La Cobra,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1615,0.337,0.23,2,-11.585,1,0.0308,0.531,0.00179,0.32799999999999996,125.721,144627,4,Noche Negra,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1616,0.272,0.8490000000000001,2,-6.922999999999999,1,0.03,8.87e-05,0.8009999999999999,0.608,133.11700000000002,182120,4,La Cara en el Asfalto,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1617,0.38799999999999996,0.54,11,-9.107999999999999,0,0.0272,0.00978,0.8190000000000001,0.0865,109.95299999999999,460613,4,El Fuego Que Hemos Construido,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1618,0.23600000000000002,0.903,2,-5.805,1,0.0524,0.311,0.385,0.13699999999999998,131.332,238800,4,Chica Rutera,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1619,0.308,0.857,0,-5.3229999999999995,1,0.0682,0.519,0.00185,0.381,142.519,265253,4,Mi Próximo Movimiento,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1620,0.223,0.9,11,-5.834,1,0.0521,3.57e-06,0.107,0.574,145.201,161627,4,Tormenta Roja,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1621,0.375,0.606,4,-7.021,1,0.0293,0.7759999999999999,0.00541,0.2,111.46,195800,4,Vienen Bajando,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1622,0.376,0.506,9,-8.454,1,0.03,0.0306,0.36,0.315,119.445,224600,4,Navidad en los Santos,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1623,0.406,0.6920000000000001,7,-7.471,1,0.0318,0.157,0.6940000000000001,0.22,116.99,265453,4,El Día del Huracán,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1624,0.512,0.7120000000000001,0,-9.276,1,0.0322,0.494,0.67,0.187,135.648,163893,4,Prenderte Fuego,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1625,0.307,0.731,2,-8.036,1,0.0538,0.562,0.18100000000000002,0.18600000000000003,115.805,255307,4,Amigo Piedra,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1626,0.41,0.904,2,-6.59,1,0.0336,0.000753,0.439,0.256,127.229,202880,4,Viejo Ebrio y Perdido,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
1627,0.259,0.862,2,-7.867999999999999,1,0.0665,5.47e-05,0.293,0.384,149.429,188600,4,Sábado,El Mató a un Policía Motorizado,argentine rock,0.5047000050544739,0.5047000050544739,0.5047
