,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,num_artists,track_name,genero,artist_name,most_common_genre
1126,0.815,0.751,7,-6.851,1,0.104,0.046,0.0,0.14,0.794,89.966,338dXsT9cqLXupIJjPvJir,spotify:track:338dXsT9cqLXupIJjPvJir,191107,4,2,Gente Que No,['cumbia villera'],Damas Gratis,cumbia villera
1127,0.736,0.866,7,-6.157,1,0.261,0.18,0.00515,0.113,0.93,181.966,4rINLLdxVVKrvXblEqewpc,spotify:track:4rINLLdxVVKrvXblEqewpc,178067,4,1,Sufre Cheto,['cumbia villera'],Damas Gratis,cumbia villera
1128,0.602,0.914,7,-1.902,1,0.0328,0.108,0.0,0.256,0.827,86.176,31kX39lcYsiGEaVPRs5Pfb,spotify:track:31kX39lcYsiGEaVPRs5Pfb,279053,4,2,Dramas Gratis,['cumbia villera'],Damas Gratis,cumbia villera
1129,0.57,0.737,7,-1.83,1,0.0329,0.106,0.0,0.126,0.752,85.068,78x1lhHHzpEDaWGK2ZLdwB,spotify:track:78x1lhHHzpEDaWGK2ZLdwB,250427,4,1,Terrenal,['cumbia villera'],Damas Gratis,cumbia villera
1130,0.634,0.695,6,-2.1,0,0.054,0.199,0.0,0.0531,0.888,175.993,7xwkJlheBkmNIpK5mv51zY,spotify:track:7xwkJlheBkmNIpK5mv51zY,226520,4,1,Por Tu Culpa Me Hice Ladrón,['cumbia villera'],Damas Gratis,cumbia villera
1131,0.814,0.851,2,-5.893,1,0.161,0.374,0.0,0.261,0.897,83.968,1HOjdcAZRbJguHkVeipxdF,spotify:track:1HOjdcAZRbJguHkVeipxdF,202960,4,1,Menea para mi,['cumbia villera'],Damas Gratis,cumbia villera
1132,0.943,0.621,10,-2.603,0,0.0555,0.107,0.000112,0.339,0.963,98.046,2d7D5eOzALYwuSJUs7WqEH,spotify:track:2d7D5eOzALYwuSJUs7WqEH,199560,4,3,Vete de Mi,['cumbia villera'],Damas Gratis,cumbia villera
1133,0.583,0.88,7,-2.601,1,0.0396,0.0919,0.0,0.107,0.617,92.477,1yve72IFc5X2uwSXeJf08u,spotify:track:1yve72IFc5X2uwSXeJf08u,274560,4,1,El Gran Varón,['cumbia villera'],Damas Gratis,cumbia villera
1134,0.864,0.813,7,-4.484,1,0.062,0.246,0.00181,0.033,0.794,98.02,3RxFQSlNXtcH3gVlAsCRhE,spotify:track:3RxFQSlNXtcH3gVlAsCRhE,1047973,4,10,Batalla Villera,['cumbia villera'],Eh!!! Guacho,cumbia villera
1135,0.723,0.833,9,-4.677,0,0.0334,0.396,7.23e-06,0.176,0.925,95.008,1WKMdjbER963jNYHB3Jrfg,spotify:track:1WKMdjbER963jNYHB3Jrfg,208067,4,11,Amores Como el Nuestro,"['chamame', 'cumbia villera']",Daniel Cardozo,cumbia villera
1136,0.549,0.765,7,-1.932,1,0.0375,0.0685,0.000228,0.055,0.711,180.048,5dw29DgD1ATb2xvDFnbCfd,spotify:track:5dw29DgD1ATb2xvDFnbCfd,265827,4,1,Somos Nosotros la Hinchada,['cumbia villera'],Damas Gratis,cumbia villera
1137,0.53,0.918,0,-4.486,1,0.0575,0.00102,0.000128,0.689,0.483,149.504,1e4PRJWfSorO7RLgqDRvYR,spotify:track:1e4PRJWfSorO7RLgqDRvYR,257808,4,2,Me Extrañarás,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1138,0.498,0.914,4,-2.723,0,0.0761,0.169,0.0,0.456,0.483,153.369,6HxBuCzeutRKZOBb9My8XT,spotify:track:6HxBuCzeutRKZOBb9My8XT,242051,4,2,Lo Mejor del Amor (Remasterizado),"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1139,0.462,0.928,9,-6.09,1,0.0453,0.272,3.74e-06,0.781,0.927,160.236,5MK642wCaNr9hRDZ3kWyDX,spotify:track:5MK642wCaNr9hRDZ3kWyDX,344280,4,1,Amor Clasificado,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1140,0.379,0.862,0,-7.512,1,0.325,0.111,0.0,0.348,0.127,157.771,4CffX0HNwF5Mkioh6kAm0L,spotify:track:4CffX0HNwF5Mkioh6kAm0L,556427,4,1,Por Lo Que Yo Te Quiero,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1141,0.37,0.95,10,-7.677,1,0.0654,0.319,0.000233,0.14,0.453,161.97,3l4of7JxegXzXV7m7ZJ3od,spotify:track:3l4of7JxegXzXV7m7ZJ3od,443800,4,1,Yerba Mala,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1142,0.574,0.95,11,-4.567,0,0.0452,0.169,0.015,0.816,0.844,149.481,4V9frXNU9yFo9Y9RSOpjkV,spotify:track:4V9frXNU9yFo9Y9RSOpjkV,236987,4,1,Amor de Septimo Grado,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1143,0.639,0.745,0,-6.365,0,0.0422,0.224,0.0,0.192,0.943,147.026,018Wqw3VG4yzkwGWhD5Wo5,spotify:track:018Wqw3VG4yzkwGWhD5Wo5,263547,4,1,Y Volo Volo,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1144,0.548,0.917,9,-4.063,0,0.0458,0.154,0.00389,0.949,0.797,149.536,1CUTRdjoxE6vUHCWc8rhKL,spotify:track:1CUTRdjoxE6vUHCWc8rhKL,263360,4,1,Amor de Alquiler,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1145,0.375,0.917,8,-6.795,1,0.338,0.737,2.27e-06,0.953,0.468,161.233,0tsc18SNyvb1WmVUJ9sRrS,spotify:track:0tsc18SNyvb1WmVUJ9sRrS,462760,4,1,Aprendiz,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1146,0.556,0.932,5,-5.125,0,0.0929,0.214,0.00028,0.947,0.679,148.516,7FfVfYFU3mCKL2rwbkGjWQ,spotify:track:7FfVfYFU3mCKL2rwbkGjWQ,288133,4,1,La novia de Dios,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1147,0.331,0.909,0,-6.177,1,0.0873,0.226,0.0,0.964,0.419,148.814,4ApvbJYFRbk1EGdpp1Yc24,spotify:track:4ApvbJYFRbk1EGdpp1Yc24,640052,4,1,Enganchados Rodrigo,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1148,0.726,0.628,4,-10.327,0,0.0668,0.0226,0.0,0.105,0.871,147.964,60oXNuRBSmeOMERo4jWbme,spotify:track:60oXNuRBSmeOMERo4jWbme,286427,4,1,Si Tu Supieras,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1149,0.63,0.656,0,-8.316,0,0.0477,0.123,0.0,0.277,0.895,147.943,1NY5y5yyjZGqvdhffOeA1R,spotify:track:1NY5y5yyjZGqvdhffOeA1R,223440,4,1,En Mi Cama una Cualquiera,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1150,0.356,0.84,5,-7.829,0,0.064,0.0658,4.04e-06,0.83,0.569,155.088,0fmneMvBzm0QvGy3e8S7CR,spotify:track:0fmneMvBzm0QvGy3e8S7CR,405160,4,1,Un Largo Camino Al Cielo,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1151,0.814,0.899,0,-3.34,1,0.0312,0.0505,0.0,0.0852,0.96,107.035,2HMVXPkBVqU6DPTlaNGAcO,spotify:track:2HMVXPkBVqU6DPTlaNGAcO,163307,4,1,Ella Toca el Clarinete,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1152,0.746,0.766,5,-7.642,0,0.0309,0.0473,0.0,0.346,0.962,140.047,44nx8CZVJAPcGMywNNEvCT,spotify:track:44nx8CZVJAPcGMywNNEvCT,257720,4,1,Alarma,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1153,0.502,0.876,7,-7.071,1,0.0435,0.104,0.0,0.965,0.519,148.125,7hN0r6myRrvoFrXK1C0ne9,spotify:track:7hN0r6myRrvoFrXK1C0ne9,302453,4,1,Informe Policial,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1154,0.698,0.703,11,-9.461,0,0.0413,0.136,0.0,0.375,0.888,145.007,6dx4tzvQcd2VRI53JFObn2,spotify:track:6dx4tzvQcd2VRI53JFObn2,269760,4,1,La Gata y el Raton,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1155,0.291,0.909,5,-5.672,0,0.285,0.809,0.0,0.837,0.498,160.611,5zN8W7AwBrNr4SXvwbUSH2,spotify:track:5zN8W7AwBrNr4SXvwbUSH2,375613,4,1,Un Largo Camino al Cielo,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1156,0.614,0.742,0,-6.395,0,0.0506,0.131,0.0,0.282,0.878,147.974,0cPsqaZtB0TCsXCRRNGfya,spotify:track:0cPsqaZtB0TCsXCRRNGfya,226360,4,1,En Mi Cama una Cualquiera,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1157,0.491,0.937,5,-4.65,0,0.121,0.262,2.59e-06,0.669,0.491,148.574,1hopqU2hi5iXY89iTYnb1F,spotify:track:1hopqU2hi5iXY89iTYnb1F,288547,4,1,La Novia de Dios,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
1158,0.289,0.918,2,-4.245,1,0.114,0.831,0.0,0.315,0.623,163.739,78AZaBSAHNTK2frhqwh2RX,spotify:track:78AZaBSAHNTK2frhqwh2RX,250107,4,1,Fuego y Pasion,"['argentine rock', 'cuarteto', 'cumbia pop', 'cumbia villera', 'rock en espanol']",Rodrigo,argentine rock
